AVATAR_COLOR,BILLING_ACCOUNT_ID,CREATED_AT,EMAIL,FIRST_NAME,ID,INVITED_BY,IS_DEMO_BOOKED,IS_INVITE_FLOW,IS_MIC_AVAILABLE,LAST_NAME,MARKETING_COMMUNICATION,MOBILE,ROLE,SIGNUP_TYPE,STATUS,STEPS,TERMS_AND_CONDITION,TRAINING_PERMISSION_VIDEO,UID,UPDATED_AT,UUID,_SDC_BATCHED_AT,_SDC_RECEIVED_AT,_SDC_SEQUENCE,_SDC_TABLE_VERSION
#516E72,"37,266","February 11, 2025, 10:34 AM",fyroxy.bybo@gmail.com,Fyroxy,38874,,FALSE,FALSE,FALSE,Bybo,TRUE,,developer,google,ready,,TRUE,,C5pOPNP4csRkHMAzryQnHhxGhLp1,"February 11, 2025, 10:34 AM",028d515b-e3fa-4c4c-b761-a80e5354556f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,981,600,000","1,756,344,068,653"
#1B6E8C,"74,782","June 12, 2025, 12:38 AM",gekedy.kuby@evergreensolutions.systems,Gekedy,76398,,FALSE,FALSE,FALSE,Kuby,TRUE,,developer,email,ready,,TRUE,,1Ur2FnGgWrP1JAQXxhgJFaXBGvC3,"June 12, 2025, 12:38 AM",b550a288-46ce-4b08-abf6-54e5bcf7cb31,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,644,530,000","1,756,344,068,653"
#27E560,"92,554","July 26, 2025, 6:47 AM",lynydi.nixe@gmail.com,Lynydi,94170,,FALSE,FALSE,FALSE,Nixe,TRUE,,developer,google,ready,,TRUE,,CqrE1YCM2lTpuWXK1ffuRuraum52,"July 26, 2025, 6:47 AM",40a776fc-0b46-43fe-bc4c-b6362f67fe2e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,994,110,000","1,756,344,068,653"
#5B87FD,"75,239","June 13, 2025, 6:45 AM",pywudu.bawu@gmail.com,Pywudu,76855,,FALSE,FALSE,FALSE,Bawu,TRUE,,developer,google,ready,,TRUE,,Qv42bu7EHdQmsKKZDI8DCbVhb3p2,"June 13, 2025, 6:45 AM",ba19f840-2c8f-440a-a70c-ec74cb77e6df,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,650,680,000","1,756,344,068,653"
#E3176F,"62,815","May 6, 2025, 3:39 AM",rivosa.jaca+6@northwind.com,Rivosa,64426,,FALSE,FALSE,FALSE,Jaca,TRUE,,developer,email,ready,,TRUE,,tXl0CEnqk0Zdy9PWFdw6zcK7tPI3,"May 6, 2025, 3:39 AM",d76f9624-58cf-4ab6-ac90-6b4a528dfaae,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,496,780,000","1,756,344,068,653"
#456855,"41,352","March 3, 2025, 4:44 AM",duki.emaby@tyrellworks.net,Duki,42960,,FALSE,FALSE,FALSE,Emaby,TRUE,,developer,google,ready,,TRUE,,sIeQLHdNaHRSi6a39YL0rvxBbfs1,"March 3, 2025, 4:44 AM",a92ee3b7-5cad-49dc-b1f2-a12d1d46cd1d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,062,000,000","1,756,344,068,653"
#A9B2FB,"48,158","March 24, 2025, 11:13 AM",jywecy.reva@gmail.com,Jywecy,49766,,FALSE,FALSE,FALSE,Reva,TRUE,,developer,google,ready,,TRUE,,Lz8ti0iV5baRmDHEfymYYlZKA4Z2,"March 24, 2025, 11:13 AM",d713dc4d-4bcf-4658-85cb-93d39a9a709b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,257,730,000","1,756,344,068,653"
#075F03,"64,297","May 12, 2025, 8:42 AM",xaly.calu@luminexgroup.systems,Xaly,65908,,FALSE,FALSE,FALSE,Calu,TRUE,,developer,google,ready,,TRUE,,nEu4SKiokJYpZAM3fVUyrdkYZcn1,"May 12, 2025, 8:42 AM",a6ae448b-00aa-4f1e-a7eb-2cc3101db1e7,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,519,270,000","1,756,344,068,653"
#F56523,"37,932","February 15, 2025, 2:55 AM",werahi.luliwo@acmecorp.systems,Werahi,39540,,FALSE,FALSE,FALSE,Luliwo,TRUE,,developer,email,ready,,TRUE,,HBy6widVK2NIqg2Sl0aASc8rGQ82,"February 15, 2025, 2:55 AM",71af7a63-196b-4292-851b-2ec13b780b9c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,989,740,000","1,756,344,068,653"
#AB1CF0,"70,327","May 31, 2025, 7:16 PM",cagumo.xavy@gmail.com,Cagumo,71943,,FALSE,FALSE,FALSE,Xavy,TRUE,,developer,google,ready,,TRUE,,Y2TFVklzeLRRFQzCjH6gwi2Mj7u2,"May 31, 2025, 7:16 PM",27e5b20b-9897-4e57-a325-8f51367e376b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,579,540,000","1,756,344,068,653"
#3D5E29,"45,796","March 14, 2025, 3:09 AM",muri.nanu@octarineworks.io,Muri,47404,,FALSE,FALSE,FALSE,Nanu,TRUE,,developer,email,ready,,TRUE,,5nnuGhWDMeUih8N9Iwyi0D9lTAA2,"March 14, 2025, 3:09 AM",56b3db82-eada-474e-9185-a891d579bd2a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,221,890,000","1,756,344,068,653"
#42D370,"97,711","August 20, 2025, 8:04 AM",xazago.cequda@northwindcorp.dev,Xazago,99327,,FALSE,FALSE,FALSE,Cequda,TRUE,,developer,google,ready,,TRUE,,uaNgkPT0IFReQFmHb4wI6SpUXI23,"August 20, 2025, 8:04 AM",407c61ad-6fa8-4eb7-ab8a-f3b69d37bbad,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,070,630,000","1,756,344,068,653"
#2E4730,"34,788","January 25, 2025, 7:03 PM",foyqu.wadi@gmail.com,Foyqu,36391,,FALSE,FALSE,FALSE,Wadi,TRUE,,developer,google,ready,,TRUE,,uNkxgKpANoZW6IDvzvIGBBaPGWL2,"January 25, 2025, 7:03 PM",9f3d5b81-a447-4e92-9e8f-370fe1e14958,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,950,180,000","1,756,344,068,653"
#458DAF,"79,766","June 25, 2025, 10:05 AM",nevete.qyvuzo@gmail.com,Nevete,81382,,FALSE,FALSE,FALSE,Qyvuzo,TRUE,,developer,google,ready,,TRUE,,sNLmpHFMemZ3OHf0SUYu6RKW7PP2,"June 25, 2025, 10:05 AM",262ce0b4-e97a-4ab5-a7dc-ed3c5975f66a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,714,950,000","1,756,344,068,653"
#42E9F8,"69,489","May 30, 2025, 9:38 AM",vizy.bige@gmail.com,Vizy,71105,,FALSE,FALSE,FALSE,Bige,TRUE,,developer,google,ready,,TRUE,,7IqkDYDnr3TUExQg38ZD2bq5xjT2,"May 30, 2025, 9:38 AM",69ab441f-5349-42ec-aff1-aec082f27166,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,571,230,000","1,756,344,068,653"
#725F5F,"89,854","May 19, 2025, 1:29 AM",fernando.fueny@luminexcorp.systems,Fernando,68045,,FALSE,FALSE,FALSE,Fueny,TRUE,,developer,email,ready,,TRUE,,SyjXGNAx4se2LxgOA2n3baYzWwa2,"May 19, 2025, 1:29 AM",e22a63eb-8fff-4ce5-8cd6-c43b95ffc33f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,540,590,000","1,756,344,068,653"
#0BD705,"64,691","May 13, 2025, 1:58 PM",qilao.jivo@gmail.com,Qilao,66307,,FALSE,FALSE,FALSE,Jivo,TRUE,,developer,google,ready,,TRUE,,zYWoXwkG9Cd4zY9ksPbYXW8Opip1,"May 13, 2025, 1:58 PM",0762f124-9dbf-47f9-b72e-6f4848c99dc5,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,523,250,000","1,756,344,068,653"
#3BA598,"49,694","March 31, 2025, 4:21 PM",evidi.fumyby@octarinecorp.systems,Evidi,51302,,FALSE,FALSE,FALSE,Fumyby,TRUE,,developer,google,ready,,TRUE,,4dhXKyJl0WROkk7149A8XxGVYe52,"March 31, 2025, 4:21 PM",39f35a42-9b8c-45f8-b5a8-9b217e5056e1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,274,860,000","1,756,344,068,653"
#5862DD,"95,258","August 6, 2025, 9:46 PM",cigyri.vasy@gmail.com,Cigyri,96874,,FALSE,FALSE,FALSE,Vasy,TRUE,,developer,google,ready,,TRUE,,7Tuu6G7YQfRrESRMfojW4LNwU972,"August 6, 2025, 9:46 PM",077eb6aa-dafc-4de1-8d2f-07f6acf778d3,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,044,210,000","1,756,344,068,653"
#D4DB89,"45,419","March 12, 2025, 7:36 PM",temicu.xuruwi@gmail.com,Temicu,47027,,FALSE,FALSE,FALSE,Xuruwi,TRUE,,developer,google,ready,,TRUE,,W4S03VpZnuesbsbwLEU29hPll2q1,"March 12, 2025, 7:36 PM",6e4a9d2e-6613-48ff-8fc7-02c8b70fd1b6,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,216,170,000","1,756,344,068,653"
#F1AE8F,"29,151","December 20, 2024, 12:17 PM",xaly.xuba@acmeventures.net,Xaly,30753,,FALSE,FALSE,FALSE,Xuba,TRUE,,developer,google,ready,,TRUE,,TJqfLEk64FNrpFVfvrDFhTAGaxj1,"December 20, 2024, 12:17 PM",7215fe63-cd2c-4f77-8825-01e3fa527826,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,841,470,000","1,756,344,068,653"
#13B43B,"66,640","May 19, 2025, 3:48 PM",lyvyba.gehi@outlook.com,Lyvyba,68256,,FALSE,FALSE,FALSE,Gehi,TRUE,,developer,email,ready,,TRUE,,npeOfgY2trcBe78p26AR3dp1qU12,"May 19, 2025, 3:48 PM",dda4a0c2-1d0b-4a61-9d8c-50c350ab166a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,542,690,000","1,756,344,068,653"
#C05663,"37,458","February 12, 2025, 1:00 PM",povi.tygumu+1@gmail.com,Povi,39066,,FALSE,FALSE,FALSE,Tygumu,TRUE,,developer,email,ready,,TRUE,,tfY6SnuelpTYk0gyPt5a8b4w64A3,"February 12, 2025, 1:00 PM",f28243ad-e09c-442f-9e42-09d2d73711a6,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,984,360,000","1,756,344,068,653"
#35D70D,"64,562","May 13, 2025, 4:50 AM",wyxe.duhi@gmail.com,Wyxe,66173,,FALSE,FALSE,FALSE,Duhi,TRUE,,developer,google,ready,,TRUE,,qtdPbrcS9QX9Acu4xOioUkr4Ayb2,"May 13, 2025, 4:50 AM",6e163ac3-4ae6-4c3c-b1aa-a293da950057,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,521,910,000","1,756,344,068,653"
#832A1A,"66,102","May 17, 2025, 4:56 PM",socahu.xyrufy+tavus202505173@baffinlabs.com,Socahu,67718,,FALSE,FALSE,FALSE,Xyrufy,TRUE,,developer,email,ready,,TRUE,,gGW7krt3uYbkyYBz9goJSczZWqB3,"May 17, 2025, 4:56 PM",8ff73af0-3bd5-47e5-96b8-f9c02defdf9b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,537,310,000","1,756,344,068,653"
#74C0F7,"91,708","July 22, 2025, 11:03 PM",sote.jika+2@silverlinesolutions.io,Sote,93324,,FALSE,FALSE,FALSE,Jika,TRUE,,developer,email,ready,,TRUE,,84IjXBYAGrO4tcKK6CyI20W8kRA3,"July 22, 2025, 11:03 PM",c5319ed5-031b-4198-9928-096e4fc7f57d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,981,360,000","1,756,344,068,653"
#CCE339,"95,875","August 10, 2025, 5:29 AM",jixyna.qafogi@weylandcorp.co,Jixyna,97491,,FALSE,FALSE,FALSE,Qafogi,TRUE,,developer,email,ready,,TRUE,,oDYVnTA9yffHoDgJ909nKmqwkLy1,"August 10, 2025, 5:29 AM",b158bf70-f11d-4fbd-bd8a-2be4ca00579f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,050,890,000","1,756,344,068,653"
#34A0A6,"63,553","May 9, 2025, 5:33 AM",pyvewy.towi@gmail.com,Pyvewy,65164,,FALSE,FALSE,FALSE,Towi,TRUE,,developer,email,ready,,TRUE,,tIDqvxx4TvO4FaiMu9iBVP0T2Wo2,"May 9, 2025, 5:33 AM",bf290bd7-e31d-4d7a-b89d-c69e84b2782b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,511,670,000","1,756,344,068,653"
#8CB74C,"10,668","August 17, 2024, 3:39 PM",wyhy.rizowu@silverlinepartners.net,Wyhy,12243,,FALSE,FALSE,FALSE,Rizowu,TRUE,,developer,google,ready,,TRUE,,qNp9xyHOwMUuREoX7Q4BgvayaeM2,"August 17, 2024, 3:39 PM",277ccc7d-1672-479b-8360-b83f302d4fcb,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,530,270,000","1,756,344,068,653"
#17BD3B,"74,420","June 11, 2025, 4:08 AM",kone.lupadi@gmail.com,Kone,76036,,FALSE,FALSE,FALSE,Lupadi,TRUE,,developer,google,ready,,TRUE,,TN9akeQt31MdmrumGzqT2rpDQZp2,"June 11, 2025, 4:08 AM",4acac4a9-4d57-4b5b-b665-bcf8bb346803,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,639,220,000","1,756,344,068,653"
#D891CC,"54,214","April 12, 2025, 9:38 AM",rolu.pomo@bluthpartners.dev,Rolu,55823,,FALSE,FALSE,FALSE,Pomo,TRUE,,developer,email,ready,,TRUE,,82ErE5oKSJgDW4yXvAUQEtdx9483,"April 12, 2025, 9:38 AM",1c212139-f2b0-40ad-971f-4ff8f48ecf06,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,323,540,000","1,756,344,068,653"
#8F8D0B,"22,885","November 11, 2024, 7:31 AM",sykagy.feno@waynelabs.io,Sykagy,24487,,FALSE,FALSE,FALSE,Feno,TRUE,,developer,email,ready,,TRUE,,aaFooNyd7rXtsUkOVCShm9w6eim1,"November 11, 2024, 7:31 AM",b5db635c-6cfc-4980-8ee2-b67bc9438a3a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,746,500,000","1,756,344,068,653"
#BAFEE0,"76,744","June 17, 2025, 1:33 PM",nikybu.xuly@gmail.com,Nikybu,78360,,FALSE,FALSE,FALSE,Xuly,TRUE,,developer,google,ready,,TRUE,,JLS15UhpczLFYSrqg3yzw0692ud2,"June 17, 2025, 1:33 PM",ba1ac194-f7da-46ac-a792-bd2dff3f6249,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,672,140,000","1,756,344,068,653"
#6F055C,"19,753","October 20, 2024, 11:51 AM",exere.tavuho@gmail.com,Exere,21350,,FALSE,FALSE,FALSE,Tavuho,TRUE,,developer,email,ready,,TRUE,,Cyk5HW1H7uaFDoGO3gcuyoHUcnh1,"October 20, 2024, 11:51 AM",cd8dba02-2e5a-4385-b797-31877ee5d312,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,637,280,000","1,756,344,068,653"
#9F9379,"44,344","March 10, 2025, 9:11 AM",fenico.lozo@gmail.com,Fenico,45952,,FALSE,FALSE,FALSE,Lozo,TRUE,,developer,google,ready,,TRUE,,WjrjQOd6qEXijwiYsR3vkcj7zE93,"March 10, 2025, 9:11 AM",d4083898-4a41-4dd2-ae81-7a4bc321346d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,199,810,000","1,756,344,068,653"
#FC6E46,"66,081","May 17, 2025, 2:16 PM",futi.kawamy@silverlinepartners.co,Futi,67697,,FALSE,FALSE,FALSE,Kawamy,TRUE,,developer,email,ready,,TRUE,,QvAAxMavcBOw9GqSLcsfcaLbxbH3,"May 17, 2025, 2:16 PM",2043aced-7706-496c-ae84-13fd33d42e51,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,537,110,000","1,756,344,068,653"
#8E5F87,"14,273","September 11, 2024, 6:36 AM",reju.zeme@hooli.net,Reju,15861,,FALSE,FALSE,FALSE,Zeme,TRUE,,developer,google,ready,,TRUE,,o1T4ieGZVAQc563Ad8pxxX5Lbcx1,"September 11, 2024, 6:36 AM",4d8eb15f-f38c-4cf2-a06a-7efd5e799df4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,573,870,000","1,756,344,068,653"
#5A9ABB,"69,054","May 29, 2025, 10:35 AM",kivoho.wodi@umbrellaventures.dev,Kivoho,70670,,FALSE,FALSE,FALSE,Wodi,TRUE,,developer,email,ready,,TRUE,,XP2Eo9VvuvSZZTp4v7VO4faG7KA3,"May 29, 2025, 10:35 AM",9073f769-c77e-40c5-be1a-5945f82389f1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,566,910,000","1,756,344,068,653"
#82B8F9,"98,080","August 22, 2025, 3:26 AM",loxa.voduco@bluepeak.com,Loxa,99696,,FALSE,FALSE,FALSE,Voduco,TRUE,,developer,email,ready,,TRUE,,y6riCuHutdTn1k4qFyRSNcD1z2w2,"August 22, 2025, 3:26 AM",7fcbd971-9e13-4cf5-b712-ee1aabf17b31,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,074,040,000","1,756,344,068,653"
#A5FA6E,"76,908","June 18, 2025, 1:40 AM",zime.bekety@tyrell.dev,Zime,78524,,FALSE,FALSE,FALSE,Bekety,TRUE,,developer,google,ready,,TRUE,,uvTg9YfYCtVjFY8eusX8tWgaGBD2,"June 18, 2025, 1:40 AM",f297bc0f-9d46-4206-a662-5b87a0fae86d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,674,460,000","1,756,344,068,653"
#7CF37F,"12,468","August 30, 2024, 8:02 AM",hippo.bewyka@bayside.ai,Hippo,14053,,FALSE,FALSE,FALSE,Bewyka,TRUE,,developer,email,ready,,TRUE,,0psMIAeBxeWygAS0UHTZKWfcM963,"August 30, 2024, 8:02 AM",6dd4e69d-3786-4546-ae30-e9643984b41a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,551,230,000","1,756,344,068,653"
#1D4D82,"69,776","May 30, 2025, 6:00 PM",dodewu.wyzago@gmail.com,Dodewu,71392,,FALSE,FALSE,FALSE,Wyzago,TRUE,,developer,google,ready,,TRUE,,B2krMiBIU4bgFJrEpqtMi7qnFPx1,"May 30, 2025, 6:00 PM",7c8f63e3-95e2-46b7-9352-b44dfef258c8,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,574,060,000","1,756,344,068,653"
#626CF2,"90,930","July 20, 2025, 9:55 AM",kenuty.zujocy@northwindsolutions.net,Kenuty,92546,,FALSE,FALSE,FALSE,Zujocy,TRUE,,developer,email,ready,,TRUE,,0D8CXsc0yTdTaGUgf1Aum85EzKo2,"July 20, 2025, 9:55 AM",a65f1bb9-8285-448e-a031-53e86a825175,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,967,720,000","1,756,344,068,653"
#FA655C,"43,385","March 8, 2025, 6:44 AM",tykybu.qeza@wonkaworks.ai,Tykybu,44993,,FALSE,FALSE,FALSE,Qeza,TRUE,,developer,google,ready,,TRUE,,6vs4ZhZw8sOQa4dwUF5EVljIYNm1,"March 8, 2025, 6:44 AM",f260c123-7022-464a-a40c-9445d4794925,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,185,170,000","1,756,344,068,653"
#E6B612,"78,509","June 22, 2025, 3:37 AM",qigoze.talida@gmail.com,Qigoze,80125,,FALSE,FALSE,FALSE,Talida,TRUE,,developer,google,ready,,TRUE,,gJSaJorqeVU5tUDAFh8vj45WiO83,"June 22, 2025, 3:37 AM",6c364f97-ebf7-459f-ac27-a6beb7dcf79b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,697,060,000","1,756,344,068,653"
#08A496,"10,150","August 16, 2024, 8:37 AM",piyjo.syaha@baffinpartners.net,Piyjo,11725,,FALSE,FALSE,FALSE,Syaha,TRUE,,developer,google,ready,,TRUE,,ZwOwtk8aNxT5hbMHvZCdu7reRPh1,"August 16, 2024, 8:37 AM",4683bc20-caa7-4130-8d6c-f6b0eb149d51,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,520,250,000","1,756,344,068,653"
#29FF50,"59,911","April 27, 2025, 7:09 AM",xylowa.reju@gmail.com,Xylowa,61522,,FALSE,FALSE,FALSE,Reju,TRUE,,developer,google,ready,,TRUE,,aFrqInBwUEYJASw1FBr6cpIKXlC2,"April 27, 2025, 7:09 AM",9ca453cc-bc6d-4727-9525-b70b12c7ea22,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,395,220,000","1,756,344,068,653"
#018EA6,"95,110","August 6, 2025, 5:07 AM",kugoja.rypena@gmail.com,Kugoja,96726,,FALSE,FALSE,FALSE,Rypena,TRUE,,developer,google,ready,,TRUE,,Ah2VSpxs0DMQQFfQhh2JDlNDvWI3,"August 6, 2025, 5:07 AM",3d06259b-3df9-4643-af5c-1d3f3da58852,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,042,640,000","1,756,344,068,653"
#8A3C3F,"96,078","August 11, 2025, 8:45 AM",xisu.wube@oscorp.co,Xisu,97694,,FALSE,FALSE,FALSE,Wube,TRUE,,developer,email,ready,,TRUE,,SxYlcb2CrEXkHWdqCRKoLUnoPHo1,"August 11, 2025, 8:45 AM",3cd139d4-bbf1-46a3-8b69-364c7bd78be6,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,053,130,000","1,756,344,068,653"
#679EAB,"74,893","June 12, 2025, 6:31 AM",temicu.ryneu@gmail.com,Temicu,76509,,FALSE,FALSE,FALSE,Ryneu,TRUE,,developer,google,ready,,TRUE,,dvQqPbXhNPP66nKAgU2bOxWqyaS2,"June 12, 2025, 6:31 AM",39b8cb42-61ed-407b-a895-e48330c59d85,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,646,130,000","1,756,344,068,653"
#B34B6B,"76,361","June 16, 2025, 11:56 AM",renymu.cuzeca+1@piedpipersolutions.tech,Renymu,77977,,FALSE,FALSE,FALSE,Cuzeca,TRUE,,developer,email,ready,,TRUE,,WQIVYzlKkBd8nfjIgbul6X5RQSH3,"June 16, 2025, 11:56 AM",a5e74e59-63d1-4866-8cc4-8cb399caccc6,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,666,730,000","1,756,344,068,653"
#4A0EFA,"45,119","March 11, 2025, 10:19 PM",tujesa.nuzi@bluthworks.ai,Tujesa,46727,,FALSE,FALSE,FALSE,Nuzi,TRUE,,developer,email,ready,,TRUE,,0KvhIwrcJSgKXL943lFz92sTJYx2,"March 11, 2025, 10:19 PM",b4d265fb-1205-4107-83c4-27f5160f61c5,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,211,620,000","1,756,344,068,653"
#00FD21,"79,113","June 23, 2025, 8:06 PM",pyxuwu.nuyjy@gmail.com,Pyxuwu,80729,,FALSE,FALSE,FALSE,Nuyjy,TRUE,,developer,google,ready,,TRUE,,QF8gz16V7OQ17JIFJsNgcXhhce53,"June 23, 2025, 8:06 PM",0bfcb14f-a8dc-4878-971b-88a4a950951e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,705,680,000","1,756,344,068,653"
#F903EA,"83,239","June 30, 2025, 1:31 AM",rohosu.vybe@gmail.com,Rohosu,84855,,FALSE,FALSE,FALSE,Vybe,TRUE,,developer,google,ready,,TRUE,,nigdv8qrbtQ5ysaxqeq58ISY8KK2,"June 30, 2025, 1:31 AM",dd5dcf31-aa02-4cf6-b603-567d852209a1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,834,770,000","1,756,344,068,653"
#4032B4,"87,247","July 11, 2025, 2:39 PM",rakiza.pity@gmail.com,Rakiza,88863,,FALSE,FALSE,FALSE,Pity,TRUE,,developer,google,ready,,TRUE,,OkwUqghjIAhkwbL0FrghrurDIYh1,"July 11, 2025, 2:39 PM",d455ab7e-12ef-4099-bd49-aed873fdf15f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,901,910,000","1,756,344,068,653"
#8D2623,"39,715","February 23, 2025, 4:52 PM",tity.xuvi@gmail.com,Tity,41323,,FALSE,FALSE,FALSE,Xuvi,TRUE,,developer,google,ready,,TRUE,,XNzzYR8Iffh5bUxczhGMUK72h6l2,"February 23, 2025, 4:52 PM",2634cb68-f0fa-4125-b0da-f0d2c21a6ebb,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,033,570,000","1,756,344,068,653"
#71772C,"76,158","June 16, 2025, 1:18 AM",nasu.pupy@gmail.com,Nasu,77774,,FALSE,FALSE,FALSE,Pupy,TRUE,,developer,google,ready,,TRUE,,ARyMKpmd8rbQRBeg4ZIiQKkMjAu2,"June 16, 2025, 1:18 AM",d38f8e9b-94d2-433d-8a18-96e6d5dd54ba,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,663,860,000","1,756,344,068,653"
#87BD43,"92,186","July 24, 2025, 6:45 PM",zezisu.cago@gmail.com,Zezisu,93802,,FALSE,FALSE,FALSE,Cago,TRUE,,developer,google,ready,,TRUE,,ctrf6rYPoaRtodPTWHDi8uSKitl1,"July 24, 2025, 6:45 PM",b781e6dc-170c-4b35-9637-c1e7e3860b68,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,988,560,000","1,756,344,068,653"
#32F839,"82,403","June 29, 2025, 5:03 AM",fide.bupydo@gmail.com,Fide,84019,,FALSE,FALSE,FALSE,Bupydo,TRUE,,developer,google,ready,,TRUE,,8lVIMafFVDUElL6NQZMMZITWOWR2,"June 29, 2025, 5:03 AM",713b0a53-c482-492a-a15c-b132e7f9073d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,753,070,000","1,756,344,068,653"
#E89774,"34,471","January 23, 2025, 1:31 PM",dymo.qopu@wonkalabs.dev,Dymo,36074,,FALSE,FALSE,FALSE,Qopu,TRUE,,developer,google,ready,,TRUE,,ZjRZNWm1GHYpUTdZDUxwv6OMzv33,"January 23, 2025, 1:31 PM",6ffa6136-de41-4205-a49f-5fca1dd49152,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,946,810,000","1,756,344,068,653"
#3F5187,"37,117","February 10, 2025, 1:22 PM",nipewi.gike@gmail.com,Nipewi,38725,,FALSE,FALSE,FALSE,Gike,TRUE,,developer,email,ready,,TRUE,,GPqlQY9JLCUcGzQWTUH9dYsGBH13,"February 10, 2025, 1:22 PM",33a8e4b6-bb62-42b5-9642-8b2fdddaf1ac,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,980,050,000","1,756,344,068,653"
